"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","profit_margin"
"CA-2017-156412","2017-12-04","2017-12-08","Standard Class","CM-12160","Charles McCrossin","Consumer","United States","Philadelphia","Pennsylvania","19134","East","OFF-BI-10004364","Office Supplies","Binders","Storex Dura Pro Binders","5.346",3,"0.70","-4.4550","-0.8333"
"CA-2014-145317","2014-03-18","2014-03-23","Standard Class","SM-20320","Sean Miller","Home Office","United States","Jacksonville","Florida","32216","South","TEC-MA-10003626","Technology","Machines","Hewlett-Packard Deskjet 6540 Color Inkjet Printer","821.300",4,"0.50","-16.4260","-0.0200"
"US-2015-120572","2015-12-11","2015-12-15","Standard Class","GH-14425","Gary Hwang","Consumer","United States","Jacksonville","Florida","32216","South","OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock","12.828",2,"0.70","-8.9796","-0.7000"
"CA-2014-110030","2014-12-06","2014-12-08","Second Class","LF-17185","Luke Foster","Consumer","United States","Houston","Texas","77095","Central","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock","23.976",3,"0.60","-14.3856","-0.6000"
"CA-2017-149888","2017-11-07","2017-11-13","Standard Class","EP-13915","Emily Phan","Consumer","United States","Philadelphia","Pennsylvania","19120","East","TEC-PH-10003811","Technology","Phones","Jabra Supreme Plus Driver Edition Headset","359.970",5,"0.40","-71.9940","-0.2000"
"CA-2017-149888","2017-11-07","2017-11-13","Standard Class","EP-13915","Emily Phan","Consumer","United States","Philadelphia","Pennsylvania","19120","East","FUR-TA-10000849","Furniture","Tables","Bevis Rectangular Conference Tables","350.352",4,"0.40","-140.1408","-0.4000"
"CA-2017-119193","2017-12-22","2017-12-24","First Class","SK-19990","Sally Knutson","Consumer","United States","Toledo","Ohio","43615","East","OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders","1.641",1,"0.70","-1.3128","-0.8000"
"CA-2015-110247","2015-12-04","2015-12-08","Standard Class","RH-19555","Ritsa Hightower","Consumer","United States","Tallahassee","Florida","32303","South","OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","8.226",3,"0.70","-6.0324","-0.7333"
"CA-2017-165757","2017-06-22","2017-06-28","Standard Class","PL-18925","Paul Lucas","Home Office","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers","10.332",3,"0.70","-7.5768","-0.7333"
"CA-2017-165757","2017-06-22","2017-06-28","Standard Class","PL-18925","Paul Lucas","Home Office","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders","31.155",5,"0.70","-23.8855","-0.7667"
"US-2015-122140","2015-04-02","2015-04-07","Standard Class","MO-17950","Michael Oakman","Consumer","United States","Dallas","Texas","75220","Central","OFF-AP-10001242","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector","32.192",2,"0.80","-80.4800","-2.5000"
"US-2016-106677","2016-11-05","2016-11-10","Standard Class","AS-10285","Alejandro Savely","Corporate","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10003187","Technology","Phones","Anker Astro Mini 3000mAh Ultra-Compact Portable Charger","23.988",2,"0.40","-15.9920","-0.6667"
"CA-2016-116974","2016-10-09","2016-10-15","Standard Class","MP-17965","Michael Paige","Corporate","United States","Troy","Ohio","45373","East","TEC-PH-10004897","Technology","Phones","Mediabridge Sport Armband iPhone 5s","23.976",4,"0.40","-15.5844","-0.6500"
"US-2014-117744","2014-12-02","2014-12-06","Standard Class","MD-17860","Michael Dominguez","Corporate","United States","Corpus Christi","Texas","78415","Central","FUR-FU-10001588","Furniture","Furnishings","Deflect-o SuperTray Unbreakable Stackable Tray  Letter  Black","58.360",5,"0.60","-24.8030","-0.4250"
"US-2014-117744","2014-12-02","2014-12-06","Standard Class","MD-17860","Michael Dominguez","Corporate","United States","Corpus Christi","Texas","78415","Central","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock","39.960",5,"0.60","-23.9760","-0.6000"
"US-2014-112914","2014-09-25","2014-09-30","Standard Class","MT-18070","Michelle Tran","Home Office","United States","Houston","Texas","77041","Central","FUR-BO-10003272","Furniture","Bookcases","O'Sullivan Living Dimensions 5-Shelf Bookcases","300.533",2,"0.32","-97.2312","-0.3235"
"US-2014-112914","2014-09-25","2014-09-30","Standard Class","MT-18070","Michelle Tran","Home Office","United States","Houston","Texas","77041","Central","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos","2.724",2,"0.80","-4.3584","-1.6000"
"CA-2016-147368","2016-06-09","2016-06-12","First Class","TC-21295","Toby Carlisle","Consumer","United States","Tallahassee","Florida","32303","South","TEC-MA-10002178","Technology","Machines","Cisco CP-7937G Unified IP Conference Station Phone","695.700",2,"0.50","-27.8280","-0.0400"
"CA-2017-152093","2017-09-10","2017-09-15","Standard Class","SN-20560","Skye Norling","Home Office","United States","Chicago","Illinois","60653","Central","OFF-BI-10003527","Office Supplies","Binders","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","762.594",3,"0.80","-1143.8910","-1.5000"
"CA-2016-123617","2016-11-28","2016-12-03","Standard Class","AJ-10780","Anthony Jacobs","Corporate","United States","Palm Coast","Florida","32137","South","OFF-BI-10002976","Office Supplies","Binders","ACCOHIDE Binder by Acco","7.434",6,"0.70","-5.6994","-0.7667"
"CA-2014-165540","2014-02-21","2014-02-25","Standard Class","TM-21010","Tamara Manning","Consumer","United States","Woodstock","Illinois","60098","Central","OFF-BI-10004094","Office Supplies","Binders","GBC Standard Plastic Binding Systems Combs","8.850",5,"0.80","-13.7175","-1.5500"
"US-2015-141453","2015-11-30","2015-12-03","Second Class","DB-13270","Deborah Brumfield","Home Office","United States","Austin","Texas","78745","Central","OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit","3.882",3,"0.80","-5.8230","-1.5000"
"US-2017-120390","2017-10-19","2017-10-26","Standard Class","TH-21550","Tracy Hopkins","Home Office","United States","Burlington","North Carolina","27217","South","OFF-BI-10004995","Office Supplies","Binders","GBC DocuBind P400 Electric Binding System","1633.188",4,"0.70","-1306.5504","-0.8000"
"CA-2017-168900","2017-05-04","2017-05-09","Standard Class","SH-20395","Shahid Hopkins","Consumer","United States","Springfield","Ohio","45503","East","OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill","2.313",1,"0.70","-1.9275","-0.8333"
"CA-2014-162866","2014-12-27","2014-12-31","Standard Class","Co-12640","Corey-Lock","Consumer","United States","Skokie","Illinois","60076","Central","FUR-FU-10001473","Furniture","Furnishings","DAX Wood Document Frame","32.952",6,"0.60","-19.7712","-0.6000"
"CA-2017-167941","2017-11-06","2017-11-09","Second Class","JF-15565","Jill Fjeld","Consumer","United States","Fayetteville","North Carolina","28314","South","OFF-BI-10002827","Office Supplies","Binders","Avery Durable Poly Binders","13.272",8,"0.70","-10.6176","-0.8000"
"US-2014-112872","2014-12-06","2014-12-11","Second Class","RC-19960","Ryan Crowe","Consumer","United States","Springfield","Oregon","97477","West","FUR-TA-10003238","Furniture","Tables","Chromcraft Bull-Nose Wood 48 x 96 Rectangular Conference Tables","275.490",1,"0.50","-170.8038","-0.6200"
"CA-2014-138317","2014-06-21","2014-06-25","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Philadelphia","Pennsylvania","19120","East","TEC-MA-10004521","Technology","Machines","Epson Perfection V600 Photo Scanner","206.991",3,"0.70","-172.4925","-0.8333"
"CA-2014-138317","2014-06-21","2014-06-25","Standard Class","NW-18400","Natalie Webber","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","9.006",2,"0.70","-7.2048","-0.8000"
"CA-2017-134845","2017-04-17","2017-04-23","Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Louisville","Colorado","80027","West","OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers","12.030",5,"0.70","-9.2230","-0.7667"
"CA-2017-134845","2017-04-17","2017-04-23","Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Louisville","Colorado","80027","West","OFF-BI-10001543","Office Supplies","Binders","GBC VeloBinder Manual Binding System","21.594",2,"0.70","-15.8356","-0.7333"
"CA-2017-134845","2017-04-17","2017-04-23","Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Louisville","Colorado","80027","West","OFF-BI-10003355","Office Supplies","Binders","Cardinal Holdit Business Card Pockets","8.964",6,"0.70","-6.5736","-0.7333"
"US-2015-138919","2015-09-17","2015-09-21","Standard Class","LS-16975","Lindsay Shagiari","Home Office","United States","New York City","New York","10035","East","FUR-TA-10004154","Furniture","Tables","Riverside Furniture Oval Coffee Table  Oval End Table  End Table with Drawer","344.220",2,"0.40","-103.2660","-0.3000"
"US-2016-160528","2016-08-23","2016-08-30","Standard Class","MH-18115","Mick Hernandez","Home Office","United States","Pharr","Texas","78577","Central","FUR-FU-10004973","Furniture","Furnishings","Flat Face Poster Frame","22.608",3,"0.60","-10.1736","-0.4500"
"CA-2017-124674","2017-11-17","2017-11-23","Standard Class","JB-16000","Joy Bell-","Consumer","United States","Brownsville","Texas","78521","Central","FUR-BO-10002202","Furniture","Bookcases","Atlantic Metals Mobile 2-Shelf Bookcases  Custom Colors","327.733",2,"0.32","-14.4588","-0.0441"
"CA-2015-135174","2015-04-30","2015-05-02","Second Class","BP-11230","Benjamin Patterson","Consumer","United States","Troy","Ohio","45373","East","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone","1022.970",5,"0.40","-255.7425","-0.2500"
"CA-2014-143903","2014-07-20","2014-07-24","Standard Class","KM-16375","Katherine Murray","Home Office","United States","Dallas","Texas","75217","Central","FUR-FU-10003724","Furniture","Furnishings","Westinghouse Clip-On Gooseneck Lamps","16.740",5,"0.60","-14.2290","-0.8500"
"CA-2017-118773","2017-02-09","2017-02-14","Standard Class","TP-21415","Tom Prescott","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10004584","Office Supplies","Binders","GBC ProClick 150 Presentation Binding System","252.784",4,"0.80","-417.0936","-1.6500"
"CA-2017-118773","2017-02-09","2017-02-14","Standard Class","TP-21415","Tom Prescott","Consumer","United States","Houston","Texas","77070","Central","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC","3.984",2,"0.60","-2.6892","-0.6750"
"CA-2017-118773","2017-02-09","2017-02-14","Standard Class","TP-21415","Tom Prescott","Consumer","United States","Houston","Texas","77070","Central","OFF-AP-10000055","Office Supplies","Appliances","Belkin F9S820V06 8 Outlet Surge","12.992",2,"0.80","-32.4800","-2.5000"
"CA-2015-114468","2015-08-23","2015-08-23","Same Day","TD-20995","Tamara Dahlen","Consumer","United States","Bolingbrook","Illinois","60440","Central","OFF-AP-10000696","Office Supplies","Appliances","Holmes Odor Grabber","5.768",2,"0.80","-13.5548","-2.3500"
"CA-2017-135692","2017-04-27","2017-05-01","Standard Class","CV-12805","Cynthia Voltz","Corporate","United States","Fort Worth","Texas","76106","Central","FUR-BO-10002268","Furniture","Bookcases","Sauder Barrister Bookcases","220.266",4,"0.32","-42.1096","-0.1912"
"CA-2016-124562","2016-12-08","2016-12-12","Standard Class","JP-16135","Julie Prescott","Home Office","United States","Columbus","Ohio","43229","East","OFF-BI-10001267","Office Supplies","Binders","Universal Recycled Hanging Pressboard Report Binders  Letter Size","12.957",7,"0.70","-9.5018","-0.7333"
"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","Jim Epp","Corporate","United States","Lakeland","Florida","33801","South","OFF-BI-10004593","Office Supplies","Binders","Ibico Laser Imprintable Binding System Covers","78.600",5,"0.70","-62.8800","-0.8000"
"CA-2015-121720","2015-06-11","2015-06-12","First Class","JE-15610","Jim Epp","Corporate","United States","Lakeland","Florida","33801","South","OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs","3.768",2,"0.70","-3.1400","-0.8333"
"CA-2017-149895","2017-09-08","2017-09-12","Standard Class","EB-14110","Eugene Barchas","Consumer","United States","Philadelphia","Pennsylvania","19134","East","TEC-PH-10002200","Technology","Phones","Aastra 6757i CT Wireless VoIP phone","258.528",2,"0.40","-47.3968","-0.1833"
"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","Lindsay Shagiari","Home Office","United States","Dallas","Texas","75081","Central","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders","30.560",5,"0.80","-45.8400","-1.5000"
"CA-2017-164168","2017-11-12","2017-11-18","Standard Class","LS-16975","Lindsay Shagiari","Home Office","United States","Dallas","Texas","75081","Central","FUR-FU-10001756","Furniture","Furnishings","Eldon Expressions Desk Accessory  Wood Photo Frame  Mahogany","22.848",3,"0.60","-17.7072","-0.7750"
"US-2014-122959","2014-12-12","2014-12-12","Same Day","CY-12745","Craig Yedwab","Corporate","United States","San Antonio","Texas","78207","Central","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine","210.392",2,"0.80","-336.6272","-1.6000"
"CA-2015-147830","2015-12-15","2015-12-18","First Class","NF-18385","Natalie Fritzler","Consumer","United States","Newark","Ohio","43055","East","TEC-MA-10000418","Technology","Machines","Cubify CubeX 3D Printer Double Head Print","1799.994",2,"0.70","-2639.9912","-1.4667"
"CA-2015-147830","2015-12-15","2015-12-18","First Class","NF-18385","Natalie Fritzler","Consumer","United States","Newark","Ohio","43055","East","TEC-PH-10004908","Technology","Phones","Panasonic KX TS3282W Corded phone","101.988",2,"0.40","-16.9980","-0.1667"
"CA-2015-139584","2015-08-24","2015-08-28","Standard Class","EM-13810","Eleni McCrary","Corporate","United States","New York City","New York","10009","East","FUR-TA-10001539","Furniture","Tables","Chromcraft Rectangular Conference Tables","284.364",2,"0.40","-75.8304","-0.2667"
"US-2014-150924","2014-09-12","2014-09-16","Second Class","PT-19090","Pete Takahito","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders","5.180",5,"0.80","-8.0290","-1.5500"
"US-2016-133879","2016-03-21","2016-03-28","Standard Class","KT-16465","Kean Takahito","Consumer","United States","Chicago","Illinois","60623","Central","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders","3.168",2,"0.80","-4.7520","-1.5000"
"US-2017-132059","2017-09-23","2017-09-29","Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Fort Collins","Colorado","80525","West","FUR-BO-10001811","Furniture","Bookcases","Atlantic Metals Mobile 5-Shelf Bookcases  Custom Colors","180.588",2,"0.70","-240.7840","-1.3333"
"CA-2014-123498","2014-11-07","2014-11-09","First Class","TC-20980","Tamara Chand","Corporate","United States","Houston","Texas","77041","Central","OFF-BI-10000632","Office Supplies","Binders","Satellite Sectional Post Binders","26.046",3,"0.80","-44.2782","-1.7000"
"CA-2017-158953","2017-06-04","2017-06-08","Standard Class","ML-18040","Michelle Lonsdale","Corporate","United States","Missouri City","Texas","77489","Central","OFF-BI-10002557","Office Supplies","Binders","Presstex Flexible Ring Binders","6.370",7,"0.80","-9.5550","-1.5000"
"CA-2014-165428","2014-09-01","2014-09-04","First Class","JL-15130","Jack Lebron","Consumer","United States","Houston","Texas","77036","Central","OFF-BI-10002949","Office Supplies","Binders","Prestige Round Ring Binders","3.648",3,"0.80","-6.0192","-1.6500"
"CA-2015-149384","2015-07-10","2015-07-10","Same Day","EH-13945","Eric Hoffmann","Consumer","United States","Tempe","Arizona","85281","West","OFF-BI-10003196","Office Supplies","Binders","Accohide Poly Flexible Ring Binders","3.366",3,"0.70","-2.2440","-0.6667"
